packet_size (bytes),JAN%count,FEB%count,MAR%count,APR%count
5169,92.78517743,95.05177679,95.25807903,96.55652374
5170,92.78528747,95.05191873,95.25814108,96.55657905
5171,92.78532012,95.05207076,95.2581676,96.55660571
5172,92.78540383,95.05215001,95.25819637,96.55663704
5173,92.78544279,95.0521846,95.25822119,96.55664903
5174,92.78548807,95.05242165,95.25827534,96.55733013
5175,92.7855423,95.05247857,95.25830411,96.55735212
5176,92.78557758,95.0525218,95.25835489,96.55738078
5177,92.78561812,95.05258016,95.25837689,96.55739611
5178,92.78574396,95.05271706,95.25842935,96.55742343
5179,92.78890829,95.05852368,95.26063452,96.57248362
5180,92.78896884,95.05857844,95.26068529,96.57250895
5181,92.78900517,95.05861375,95.26071012,96.57252361
5182,92.78908678,95.05865337,95.26074622,96.57257226
5183,92.78912574,95.05870525,95.26078458,96.57259825
5184,92.7892421,95.05878523,95.26081392,96.57263691
5185,92.78930107,95.05882558,95.26083422,96.57266023
5186,92.79053942,95.06008504,95.26095213,96.5727582
5187,92.79058681,95.06013403,95.2609871,96.57279752
5188,92.79069896,95.06021617,95.26103223,96.57284084
5189,92.79075319,95.06050077,95.26106439,96.57285683
5190,92.790809,95.06058219,95.26111459,96.57288282
5191,92.79085164,95.06063695,95.26113321,96.57290548
5192,92.79090693,95.06067874,95.26115916,96.57293147
5193,92.7909422,95.06072557,95.26120598,96.5729588
5194,92.79133867,95.06137476,95.26125393,96.57302211
5195,92.7914187,95.06142231,95.26128553,96.57304943
5196,92.79146556,95.06148355,95.26140907,96.57310141
5197,92.79151084,95.06152967,95.26144574,96.57313873
5198,92.79158402,95.06159884,95.26148579,96.57317072
5199,92.8208828,95.08407959,95.263401,96.57555058
5200,92.8209086,95.08411562,95.26342018,96.57557923
5201,92.82095599,95.08415021,95.26346418,96.57560189
5202,92.82173733,95.08426909,95.26356121,96.5756692
5203,92.82186159,95.08477561,95.26398149,96.57664687
5204,92.82191371,95.08483181,95.26401026,96.57673351
5205,92.82198848,95.08489089,95.26406329,96.57677016
5206,92.82211695,95.08512866,95.26445423,96.57687812
5207,92.82217118,95.08517406,95.26448582,96.57692144
5208,92.82223383,95.08520792,95.26454956,96.57696676
5209,92.8222828,95.08528285,95.26458736,96.57701608
5210,92.82245128,95.08540966,95.26466972,96.5770394
5211,92.82251499,95.08558763,95.26470921,96.57706539
5212,92.82256501,95.0856287,95.26473178,96.57710205
5213,92.82262872,95.08568346,95.26475998,96.57712871
5214,92.82270032,95.08573101,95.26480624,96.57719335
5215,92.82305466,95.09906052,95.26549955,96.57872416
5216,92.82309731,95.09909367,95.26552719,96.57877214
5217,92.82317523,95.09914698,95.26555314,96.57879414
5218,92.82400028,95.09931054,95.26569813,96.58195039
5219,92.8240603,95.09937755,95.26574382,96.58201437
5220,92.82416718,95.09946473,95.26584988,96.58215566
5221,92.82419614,95.09951805,95.26587075,96.58218031
5222,92.82436778,95.1000995,95.26651272,96.58227028
5223,92.82452152,95.10045616,95.2665697,96.58462148
5224,92.82457681,95.10050732,95.2666075,96.58466013
5225,92.82460682,95.10056568,95.2666374,96.58469146
5226,92.82487271,95.10074292,95.26667463,96.58473411
5227,92.82493378,95.10082794,95.26669776,96.58475344
5228,92.82498907,95.10090216,95.26673499,96.58478476
5229,92.82502434,95.10094755,95.26677504,96.58481808
5230,92.82511701,95.10102248,95.26695162,96.58493004
5231,92.82518861,95.10107076,95.26698772,96.58496203
5232,92.82523495,95.10113128,95.26702777,96.58498869
5233,92.82527917,95.10118388,95.26705823,96.58501668
5234,92.82582938,95.10268255,95.26710788,96.585066
5235,92.8258636,95.10274019,95.26712875,96.58509465
5236,92.82591783,95.10279207,95.26716711,96.58512731
5237,92.82594153,95.10283386,95.26719306,96.58516796
5238,92.82625796,95.10608265,95.26879462,96.58733589
5239,92.82884945,95.10683199,95.27467508,96.58783905
5240,92.82889683,95.10687522,95.27471062,96.58788637
5241,92.82894896,95.1069379,95.27473262,96.58791835
5242,92.83245237,95.10704814,95.27479862,96.58798433
5243,92.83249554,95.10717567,95.27484262,96.58808363
5244,92.83253924,95.10722395,95.27488719,96.58811695
5245,92.83257873,95.1072715,95.2749357,96.58814095
5246,92.83263928,95.10732338,95.27499042,96.58818293
5247,92.83268877,95.10737093,95.27501976,96.58821892
5248,92.83277986,95.10744515,95.27507617,96.58830356
5249,92.83281197,95.10748982,95.2751055,96.58832488
5250,92.83293307,95.10762095,95.27515628,96.58836554
5251,92.83297467,95.10765481,95.27519182,96.58839219
5252,92.83345537,95.10770525,95.27521833,96.58841618
5253,92.833587,95.10781837,95.275321,96.58845084
5254,92.83585416,95.11493633,95.27537572,96.58866543
5255,92.84647968,95.11502639,95.27557599,96.58872141
5256,92.84654708,95.11507971,95.2756183,96.58876273
5257,92.846615,95.11514024,95.27565496,96.58880405
5258,92.8467819,95.11530019,95.27570291,96.58882738
5259,92.86423312,95.11557687,95.27616042,96.58948715
5260,92.86426577,95.11564387,95.27620386,96.58952314
5261,92.86431315,95.11566837,95.27622304,96.58955779
5262,92.86438529,95.11576132,95.27625971,96.58957446
5263,92.86446216,95.11585426,95.27628284,96.5896431
5264,92.86451744,95.11589317,95.27630145,96.58969175
5265,92.86459431,95.11597891,95.27641089,96.58997965
5266,92.86473068,95.11649696,95.27645884,96.5900403
5267,92.86477912,95.1165719,95.27649946,96.59006829
5268,92.86481018,95.11660576,95.27653895,96.59010427
5269,92.86485388,95.11671528,95.27656885,96.59024423
5270,92.86493918,95.11676572,95.27660947,96.59026422
5271,92.86502658,95.11680606,95.2766326,96.59030021
5272,92.86513083,95.11685074,95.27665065,96.59034753
5273,92.86516558,95.11689541,95.27667942,96.59037352
5274,92.86553255,95.12320423,95.27675445,96.59188833
5275,92.8659069,95.12326259,95.27678604,96.59193498
5276,92.86595903,95.12331159,95.27682835,96.59196364
5277,92.86602116,95.12336634,95.27685712,96.59200629
5278,92.86609013,95.12340669,95.2768825,96.59203961
5279,92.86614857,95.12346433,95.2769124,96.59221089
5280,92.86619017,95.12350036,95.27694456,96.59224155
5281,92.86625861,95.12361132,95.2769801,96.59228286
5282,92.8663576,95.1237302,95.27701677,96.59230686
5283,92.86644184,95.12676141,95.27704779,96.59254544
5284,92.86650291,95.12682121,95.27708785,96.5925701
5285,92.86653766,95.1268666,95.27711774,96.59258743
5286,92.86685936,95.12691776,95.27715046,96.59262808
5287,92.86692623,95.12698188,95.2772176,96.59266407
5288,92.86702205,95.127028,95.27726611,96.59271405
5289,92.86708471,95.12727369,95.27728924,96.59275804
5290,92.8674459,95.12749417,95.27733381,96.59282468
5291,92.86753698,95.12755974,95.2773936,96.59289665
5292,92.86758068,95.12759648,95.27741109,96.59293531
5293,92.86763597,95.12767214,95.27746638,96.5929613
5294,92.86786711,95.12840634,95.27752053,96.59299062
5295,92.86791291,95.1287457,95.27755099,96.59308592
5296,92.86796082,95.12878677,95.27757751,96.59313857
5297,92.86799979,95.12885018,95.27760064,96.59316123
5298,92.87325648,95.13074153,95.27934097,96.59395896
5299,92.87328912,95.1307898,95.27937256,96.59400294
5300,92.87356554,95.13120554,95.28000551,96.59660605
5301,92.87365241,95.1312711,95.28005741,96.59662738
5302,92.87371875,95.13132226,95.28011608,96.59665071
5303,92.87376351,95.13144619,95.28013357,96.5966727
5304,92.8740573,95.13150959,95.28018829,96.59670802
5305,92.87409416,95.13153914,95.2802148,96.59675134
5306,92.87423842,95.13169765,95.28026952,96.59680999
5307,92.87427791,95.13173295,95.28031804,96.59686063
5308,92.87432319,95.13177402,95.28033722,96.59688729
5309,92.87435267,95.13181869,95.28036768,96.59703924
5310,92.87445113,95.13185832,95.28041337,96.59708656
5311,92.87450536,95.13191308,95.28044722,96.59713987
5312,92.8745438,95.13194695,95.28046866,96.59716386
5313,92.87458013,95.13198946,95.28050702,96.59718919
5314,92.87471386,95.1321033,95.28054369,96.59722518
5315,92.8750224,95.13236989,95.28056738,96.5980369
5316,92.8751456,95.13242032,95.28060461,96.59806422
5317,92.87517877,95.13245707,95.28062943,96.59808488
5318,92.87524037,95.13250751,95.28066328,96.59811887
5319,92.8756242,95.13336636,95.29292627,96.60576893
5320,92.87566632,95.13343048,95.29294489,96.60580958
5321,92.87570002,95.1334802,95.29298607,96.60583157
5322,92.87625496,95.13360845,95.29315023,96.60593487
5323,92.87629497,95.1336452,95.29335501,96.60596486
5324,92.87634289,95.13373526,95.29338491,96.60599618
5325,92.87640396,95.13377777,95.29343342,96.60602484
5326,92.8766788,95.13403932,95.29369461,96.60639538
5327,92.87671829,95.13407751,95.29372959,96.60642604
5328,92.87675357,95.13411641,95.29376795,96.60646735
5329,92.87705789,95.13454584,95.29380123,96.60655999
5330,92.8788196,95.13473173,95.29495544,96.6066413
5331,92.87886224,95.13479009,95.29498815,96.60668461
5332,92.87891384,95.1348326,95.29502482,96.6067266
5333,92.87894701,95.13487367,95.29504682,96.60676592
5334,92.87902809,95.13492483,95.29509083,96.60683523
5335,92.87908917,95.134994,95.29511395,96.60686322
5336,92.87912392,95.13502931,95.29513201,96.60689721
5337,92.87918973,95.13506893,95.29516134,96.60691987
5338,92.8802854,95.13519791,95.29520139,96.60744502
5339,92.88035438,95.13524474,95.29523806,96.60747301
5340,92.8803965,95.13528797,95.29526345,96.60752299
5341,92.88042598,95.13531967,95.29528263,96.60755365
5342,92.88057972,95.13536939,95.29535879,96.6075943
5343,92.8806587,95.13542991,95.29538474,96.60761363
5344,92.88069661,95.13545729,95.29546259,96.60767094
5345,92.88089247,95.13563814,95.29555567,96.60772626
5346,92.8809904,95.13576207,95.29565382,96.60775491
5347,92.88103147,95.13579305,95.29567583,96.60780556
5348,92.88110939,95.13586438,95.29573449,96.60786688
5349,92.88113519,95.13590473,95.29576552,96.60788954
5350,92.881191,95.13593859,95.29594209,96.60791753
5351,92.88131737,95.13614466,95.29603517,96.60803349
5352,92.88136159,95.13616916,95.29606959,96.60809946
5353,92.88142741,95.13621023,95.29609836,96.60811346
5354,92.88154851,95.1363111,95.29614744,96.60814278
5355,92.88468388,95.1365676,95.29659704,96.60855931
5356,92.8847339,95.13661011,95.29662469,96.60859196
5357,92.88479813,95.13664326,95.29665797,96.60900715
5358,92.88484921,95.13682483,95.29681254,96.6090638
5359,92.88490186,95.13890495,95.29684752,96.60911578
5360,92.88495082,95.1389417,95.29691972,96.60914911
5361,92.88499768,95.13899646,95.2969485,96.60919909
5362,92.88527147,95.13922918,95.29735579,96.60927173
5363,92.88530358,95.13928538,95.29738118,96.60933771
5364,92.88538783,95.13933942,95.29740205,96.60936903
5365,92.88541521,95.13938769,95.29743082,96.60939502
5366,92.88560949,95.13947848,95.29757298,96.60979155
5367,92.88566688,95.139539,95.2975995,96.60981088
5368,92.88571163,95.13959232,95.29762658,96.60983087
5369,92.88576428,95.13962691,95.2976514,96.6098622
5370,92.88585747,95.14264298,95.29769484,96.60990285
5371,92.8859017,95.14271575,95.29777551,96.60995416
5372,92.88595593,95.14277267,95.29780484,96.60998149
5373,92.88598384,95.14279356,95.29783248,96.61000681
5374,92.88643137,95.14536364,95.29916156,96.61347963
5375,92.88646928,95.1454746,95.29918695,96.61351228
5376,92.88650245,95.14555746,95.29922193,96.61354694
5377,92.88655984,95.1455942,95.29924223,96.61357826
5378,92.88682573,95.15505888,95.29929301,96.61360825
5379,92.88689207,95.15510715,95.29938439,96.61368889
5380,92.8869979,95.15514966,95.29940583,96.61371421
5381,92.8870316,95.15518713,95.29943235,96.61374554
5382,92.88714006,95.15523972,95.29946055,96.61378686
5383,92.88718744,95.15527575,95.29949101,96.61380552
5384,92.88725062,95.1553125,95.29951979,96.61383417
5385,92.88728116,95.1553478,95.2995463,96.6138575
5386,92.88739331,95.15547605,95.29961287,96.61390948
5387,92.8874328,95.15552433,95.29963035,96.61392681
5388,92.88748282,95.15558629,95.29967548,96.61395813
5389,92.88751809,95.15562808,95.29970877,96.61397412
5390,92.88758233,95.15570085,95.29973246,96.61399012
5391,92.88771079,95.15595015,95.30011212,96.61421004
5392,92.88778082,95.15598402,95.30012509,96.61423004
5393,92.89046445,95.15601932,95.30016289,96.61427735
5394,92.89059713,95.15631473,95.3003011,96.61439598
5395,92.89066926,95.15637165,95.30032874,96.6144433
5396,92.8907356,95.156412,95.30036203,96.61447729
5397,92.89077457,95.15643722,95.30037951,96.61481051
5398,92.90510989,95.15648189,95.30041054,96.61485982
5399,92.90515096,95.15653521,95.3004348,96.61487448
5400,92.90523099,95.1566368,95.30074112,96.61492713
5401,92.90526627,95.15677586,95.30077045,96.61495312
5402,92.9055053,95.15690123,95.30080487,96.61542763
5403,92.9056164,95.15702372,95.30089118,96.61544296
5404,92.90587597,95.15717791,95.30098764,96.61553626
5405,92.90590177,95.15721393,95.30101585,96.61555558
5406,92.90598548,95.15726509,95.30105139,96.61558291
5407,92.90603234,95.15732057,95.30107508,96.61561023
5408,92.90607973,95.15736308,95.30111514,96.61563089
5409,92.90613817,95.15740919,95.30114391,96.61567688
5410,92.90623715,95.15751151,95.30121104,96.61572819
5411,92.90630033,95.1575641,95.30127591,96.61591346
5412,92.90634246,95.15769019,95.30130976,96.61594412
5413,92.90638774,95.15774279,95.30138366,96.61597211
5414,92.9064267,95.1577889,95.30142541,96.61599344
5415,92.90652042,95.15791139,95.30150213,96.61606474
5416,92.90656517,95.15795534,95.30152582,96.6161094
5417,92.90660097,95.1579856,95.30155515,96.61613405
5418,92.90775035,95.15832352,95.3015969,96.61624935
5419,92.9078051,95.15841071,95.30286449,96.61651726
5420,92.9078925,95.15848636,95.30289496,96.61653458
5421,92.90791988,95.15854833,95.3029886,96.61657257
5422,92.90799781,95.15862398,95.30304389,96.61660256
5423,92.90805678,95.15908295,95.3030783,96.61662655
5424,92.90809574,95.15927028,95.3032182,96.61671252
5425,92.90813628,95.15931279,95.30324189,96.61674251
5426,92.90824369,95.15942591,95.30374058,96.61704574
5427,92.90829371,95.15952318,95.30378289,96.61708306
5428,92.90840375,95.15957578,95.30380546,96.61711372
5429,92.90853327,95.1596118,95.30382633,96.61714438
5430,92.90862857,95.1597134,95.30386807,96.61719836
5431,92.90867806,95.1597977,95.30389797,96.61721768
5432,92.90873598,95.15983444,95.3039211,96.61725034
5433,92.90878231,95.16001529,95.30396003,96.61727233
5434,92.90904399,95.17686235,95.30403449,96.61731032
5435,92.90911085,95.17696178,95.30407624,96.61735964
5436,92.90914402,95.17705905,95.3041146,96.61739962
5437,92.90919351,95.17711381,95.30416086,96.61746093
5438,92.90926986,95.17723342,95.30420429,96.61748293
5439,92.90930408,95.17728745,95.30423532,96.61750892
5440,92.90938148,95.17736095,95.30427594,96.61760222
5441,92.90941254,95.17739121,95.30431599,96.61765687
5442,92.90963052,95.17754252,95.30438312,96.61774217
5443,92.90967159,95.17758359,95.30442882,96.61777149
5444,92.90973266,95.17764267,95.30445025,96.61781748
5445,92.90975846,95.17769094,95.3044762,96.6178508
5446,92.91011386,95.17804183,95.30543691,96.61860321
5447,92.91017283,95.17831419,95.30546568,96.6186472
5448,92.91027392,95.17840857,95.30556553,96.6188278
5449,92.91031182,95.17846694,95.30559092,96.61887112
5450,92.91054244,95.17859879,95.30563718,96.6189271
5451,92.91060509,95.17899363,95.30568344,96.61897975
5452,92.91064089,95.17904407,95.30572123,96.61903906
5453,92.91068144,95.17907577,95.30575339,96.61905706
5454,92.91076094,95.17976242,95.30590062,96.61974682
5455,92.91080885,95.17982078,95.30592827,96.61976148
5456,92.91084623,95.17987482,95.30595986,96.6197948
5457,92.91087677,95.17991157,95.30598186,96.6198068
5458,92.91205405,95.18024661,95.30613812,96.62180945
5459,92.91226413,95.18046204,95.30617479,96.62187476
5460,92.91231731,95.18053121,95.30623854,96.62191208
5461,92.91235206,95.18056723,95.30626054,96.62193474
5462,92.91242419,95.18062416,95.30628818,96.62197206
5463,92.91247947,95.18067675,95.30631808,96.62201271
5464,92.9127243,95.18078195,95.30641511,96.62207136
5465,92.91278011,95.18084607,95.30645178,96.62208602
5466,92.912897,95.18097577,95.30649916,96.62210868
5467,92.91292174,95.18100675,95.30651721,96.62213934
5468,92.91296965,95.18105574,95.30657701,96.62218332
5469,92.91303705,95.18108168,95.30661594,96.62220931
5470,92.92394215,95.18159901,95.3067502,96.62224463
5471,92.92402008,95.18163792,95.30678179,96.62229062
5472,92.92409431,95.18195206,95.30686415,96.62235726
5473,92.92412801,95.18198304,95.30689179,96.62237992
5474,92.92424279,95.18210337,95.30694031,96.62251454
5475,92.92428649,95.18217254,95.30696964,96.62255519
5476,92.9243344,95.18228206,95.30700011,96.62258585
5477,92.92436442,95.18231088,95.30702098,96.62260318
5478,92.92512312,95.18266897,95.31123106,96.62532358
5479,92.92517261,95.18274823,95.31126716,96.62534491
5480,92.92523,95.18282244,95.31129819,96.6254782
5481,92.92527054,95.18285487,95.31132978,96.62551019
5482,92.92601134,95.18347955,95.31675781,96.62602268
5483,92.92604135,95.18369787,95.31681648,96.62604867
5484,92.92609032,95.18375047,95.31690787,96.62608865
5485,92.92613665,95.18379586,95.31695018,96.62610598
5486,92.92627723,95.18385926,95.31706131,96.62616463
5487,92.92631251,95.1839061,95.31708613,96.62619462
5488,92.92641939,95.18397238,95.31713916,96.62622061
5489,92.92647836,95.18401417,95.3171589,96.62624793
5490,92.92655418,95.18415035,95.31720291,96.62627259
5491,92.92659156,95.18418782,95.31726214,96.62629458
5492,92.92666264,95.1842469,95.31728865,96.62631724
5493,92.92670634,95.18428797,95.31732588,96.62636456
5494,92.92707016,95.18461364,95.31772247,96.62764212
5495,92.92711912,95.18466912,95.31774277,96.62765612
5496,92.9271465,95.18469938,95.31776816,96.62767278
5497,92.92719494,95.18476855,95.31781103,96.6277061
5498,92.92728024,95.18492274,95.3178477,96.62774742
5499,92.92731814,95.18498038,95.31787534,96.6278114
5500,92.92737343,95.18508198,95.31791145,96.6279107
5501,92.92739765,95.18511656,95.31793683,96.62796135
5502,92.92743714,95.18514898,95.31800566,96.62798734
5503,92.9274782,95.18710518,95.31803951,96.62808197
5504,92.92751822,95.18715417,95.31808407,96.62812529
5505,92.92756876,95.18742004,95.31837234,96.62820793
5506,92.92771987,95.18754902,95.31971271,96.62828057
5507,92.92774988,95.18760522,95.31975389,96.62830523
5508,92.92785782,95.18765637,95.31978773,96.62842786
5509,92.92789783,95.18769672,95.31981368,96.62845518
5510,92.92801472,95.18795611,95.31985092,96.62848117
5511,92.92811002,95.1880296,95.31988476,96.62851449
5512,92.9283143,95.18816289,95.31994456,96.62855381
5513,92.92893927,95.18837328,95.31995923,96.62858847
5514,92.92945999,95.18919467,95.32158222,96.62873908
5515,92.92950738,95.18922493,95.32161043,96.62877307
5516,92.92955319,95.18927897,95.32166458,96.62879506
5517,92.92958951,95.18930707,95.3217052,96.62882039
5518,92.9327191,95.18963202,95.32290905,96.62890903
5519,92.93277386,95.18969471,95.32320183,96.62900566
5520,92.93289548,95.18977685,95.3234901,96.62913761
5521,92.9329455,95.18982368,95.32350984,96.62915561
5522,92.93333564,95.18998507,95.32476503,96.62920826
5523,92.93338198,95.19002975,95.32484231,96.62925357
5524,92.93342936,95.19007586,95.32489477,96.62928356
5525,92.93372895,95.19035614,95.32501211,96.62938886
5526,92.93389796,95.19051465,95.32555706,96.62948083
5527,92.93392639,95.19056076,95.3255847,96.62950416
5528,92.93398536,95.19063714,95.32583517,96.62954947
5529,92.93403327,95.19067965,95.32589666,96.62957347
5530,92.93426915,95.19127551,95.32604503,96.62969342
5531,92.93433707,95.19138071,95.32607211,96.62971675
5532,92.93447607,95.191447,95.32609862,96.62974074
5533,92.93452082,95.19148951,95.32612457,96.62975807
5534,92.93906567,95.19163361,95.32616744,96.62985803
5535,92.93914412,95.19169341,95.32620524,96.62987536
5536,92.93926522,95.19185265,95.32656403,96.63013994
5537,92.9393047,95.19189083,95.32658772,96.63015927
5538,92.94679959,95.33172388,95.39228593,96.75363777
5539,92.94685909,95.33181322,95.39231921,96.75367642
5540,92.94691753,95.33188816,95.39265656,96.75372841
5541,92.94696018,95.33192706,95.39267856,96.75373907
5542,92.94703021,95.33198687,95.39272821,96.75378839
5543,92.94709602,95.33204955,95.39276431,96.75382837
5544,92.94723397,95.33210215,95.39280493,96.7538577
5545,92.94737191,95.33213601,95.39284216,96.75387369
5546,92.97412922,95.34917041,95.41430719,96.77516575
5547,92.97419714,95.34931811,95.41432806,96.7752284
5548,92.97424716,95.34937143,95.41436134,96.77525839
5549,92.97428454,95.34941106,95.41438109,96.7753097
5550,92.97498007,95.35003142,95.41613834,96.77653262
5551,92.97504851,95.35007897,95.4161908,96.77657261
5552,92.97520962,95.35014166,95.41626809,96.77659793
5553,92.97524332,95.3501748,95.41629573,96.77721505
5554,92.97552974,95.3504767,95.41649487,96.77736834
5555,92.9755924,95.35054875,95.41653774,96.77741165
5556,92.9756361,95.35060495,95.41657328,96.77745631
5557,92.9756719,95.35063449,95.41659585,96.7774823
5558,92.97617999,95.35161943,95.41689991,96.78482979
5559,92.97625896,95.35166482,95.4169253,96.78484712
5560,92.97629266,95.35170013,95.4169772,96.78486977
5561,92.97635847,95.35173255,95.41701556,96.78491709
5562,92.97683655,95.35216918,95.41753625,96.78543758
5563,92.97699134,95.35231545,95.41760733,96.78553355
5564,92.97704031,95.35234931,95.41763666,96.78556554
5565,92.97709612,95.35240263,95.41767333,96.78559353
5566,92.97728671,95.35248045,95.4177241,96.78563018
5567,92.97734726,95.35253737,95.41775456,96.78568083
5568,92.97738517,95.35259573,95.41779687,96.78589143
5569,92.9774552,95.35269876,95.41784088,96.78593075
5570,92.97759683,95.35302083,95.41789334,96.78597273
5571,92.97763368,95.35306695,95.41791534,96.78600805
5572,92.97768844,95.35310873,95.41794637,96.78604071
5573,92.97775004,95.35313323,95.41797627,96.78605804
5574,92.97889731,95.35592883,95.42100393,96.78702504
5575,92.97900261,95.35600808,95.42108178,96.78708702
5576,92.97903894,95.35605924,95.42112353,96.78712567
5577,92.97908686,95.35612625,95.42114666,96.78715566
5578,92.98283246,95.35631863,95.42133903,96.78728495
5579,92.98285826,95.35635177,95.42162842,96.78731827
5580,92.98292038,95.3564303,95.42166227,96.78737359
5581,92.98295408,95.35645985,95.42168371,96.78740557
5582,93.00417618,95.36736699,95.43576093,96.79029126
5583,93.00424305,95.36747579,95.43578631,96.79045587
5584,93.00443627,95.36757882,95.43583144,96.7907411
5585,93.00446734,95.36762205,95.43585345,96.79076243
5586,93.00471164,95.37094002,95.43802251,96.7923179
5587,93.00474797,95.37097604,95.43807893,96.79235655
5588,93.00481168,95.37102216,95.43811729,96.79239254
5589,93.00487696,95.37112519,95.43817765,96.79246985
5590,93.00502544,95.37128442,95.43821432,96.79255315
5591,93.00506282,95.37133054,95.43868536,96.79257381
5592,93.00512232,95.37138818,95.4387446,96.7928064
5593,93.00517602,95.37142204,95.4387666,96.79283172
5594,93.00926754,95.37247903,95.43962181,96.79378873
5595,93.00929861,95.37251578,95.43964607,96.79382205
5596,93.00934231,95.37254892,95.43966864,96.79384404
5597,93.00937706,95.37261449,95.43972053,96.79387603
5598,93.01958085,95.37276796,95.44264666,96.79431588
5599,93.01963087,95.37281047,95.44266302,96.79434387
5600,93.01968826,95.37285298,95.44272338,96.79436786
5601,93.01972353,95.37289261,95.44274651,96.79439186
5602,93.0205133,95.37300285,95.44280292,96.79443118
5603,93.02076287,95.37320315,95.44293493,96.79452648
5604,93.02081868,95.37323053,95.44298062,96.79455313
5605,93.02086291,95.3732752,95.44303647,96.79458112
5606,93.03423998,95.37426663,95.45295495,96.7956241
5607,93.03429579,95.37431851,95.452995,96.79565609
5608,93.03432738,95.37433868,95.45302377,96.79568075
5609,93.03526352,95.37478684,95.45320147,96.79591667
5610,93.03597852,95.37550808,95.45375601,96.79723489
5611,93.03600222,95.37554626,95.45377519,96.79727487
5612,93.0360496,95.37560174,95.4538254,96.79731552
5613,93.03609541,95.37564641,95.45448543,96.79800529
5614,93.03615859,95.37588923,95.45452661,96.80016855
5615,93.03619334,95.37593174,95.45454184,96.80018321
5616,93.03623757,95.3759656,95.45456835,96.80021387
5617,93.0362839,95.3759937,95.45459035,96.80023453
5618,93.04506348,95.37742176,95.47011964,96.80376266
5619,93.04511718,95.37757235,95.47015292,96.80379265
5620,93.04720848,95.37762999,95.47018959,96.80382464
5621,93.0472664,95.37769123,95.4702319,96.80384196
5622,93.0474212,95.37804861,95.47085864,96.80393926
5623,93.04745489,95.37810913,95.47087613,96.80395859
5624,93.04754229,95.37814516,95.47090434,96.80398858
5625,93.0475781,95.37818262,95.47107358,96.80410721
5626,93.04768656,95.37829502,95.47111476,96.80413919
5627,93.04773394,95.37832889,95.47116271,96.80416319
5628,93.04778923,95.37843408,95.47118922,96.80434979
5629,93.04781397,95.37846146,95.47121743,96.80437978
5630,93.04809197,95.38050484,95.47135056,96.80454972
5631,93.04820517,95.3806475,95.47167211,96.80458238
5632,93.04825782,95.38069794,95.47170991,96.8046257
5633,93.04835417,95.38087735,95.47218603,96.80481963
5634,93.04848475,95.38103946,95.47226783,96.80492826
5635,93.04850581,95.38116843,95.47228927,96.80495158
5636,93.04859005,95.38127219,95.47231748,96.80497358
5637,93.04862375,95.38130317,95.47236091,96.80500423
5638,93.04972626,95.38154959,95.47244215,96.80505355
5639,93.04978892,95.38174989,95.47249518,96.80509887
5640,93.04983104,95.38180033,95.47253297,96.80513619
5641,93.04991265,95.38185436,95.47256174,96.80514685
5642,93.05510458,95.39031464,95.53427158,96.82564119
5643,93.05514512,95.39034706,95.53430035,96.82570983
5644,93.05518408,95.39040903,95.53432743,96.82574515
5645,93.05525884,95.39047243,95.53436297,96.82577314
5646,93.05533361,95.39058411,95.53440415,96.82583112
5647,93.05537889,95.39064103,95.53442389,96.82587044
5648,93.05541469,95.39067201,95.53444815,96.82591109
5649,93.05544523,95.39070588,95.53449271,96.82593575
5650,93.05626606,95.42070304,95.53455082,96.82604705
5651,93.05631239,95.4207823,95.53457903,96.82607904
5652,93.05641822,95.42082697,95.53461908,96.82609836
5653,93.05646298,95.42087813,95.53464164,96.82611569
5654,93.06134268,95.46128672,95.54468141,96.84136249
5655,93.06138007,95.46134003,95.54470567,96.84137581
5656,93.06141429,95.46136597,95.54474798,96.84139714
5657,93.06145272,95.46139839,95.54476039,96.8414178
5658,93.06286536,95.46277962,95.54688602,96.84506589
5659,93.06290484,95.46282069,95.54691761,96.84510188
5660,93.06293907,95.46285816,95.54694356,96.84512054
5661,93.06297592,95.46291147,95.54699151,96.84513586
5662,93.06305543,95.46296912,95.54703607,96.84516119
5663,93.0631144,95.46300298,95.54705695,96.84517852
5664,93.06314757,95.46304405,95.54711844,96.84520984
5665,93.06319285,95.46309088,95.54714495,96.84523916
5666,93.06475974,95.48631881,95.54754435,96.84573499
5667,93.06479081,95.4863498,95.5475861,96.84575299
5668,93.06483188,95.48640456,95.54761148,96.84578431
5669,93.06486189,95.4864377,95.54763574,96.8458063
5670,93.06489927,95.48647156,95.54767072,96.84583696
5671,93.06495245,95.4865184,95.5476978,96.84586628
5672,93.06504775,95.48668267,95.54787042,96.84589427
5673,93.06508513,95.48672951,95.54791555,96.84592626
5674,93.0728954,95.49621796,95.56680703,96.84923513
5675,93.07292541,95.49626767,95.56683241,96.84926979
5676,93.07297543,95.49631451,95.56686344,96.84930711
5677,93.07300597,95.49634909,95.56689672,96.8493271
5678,93.07305914,95.49640169,95.56693226,96.84935442
5679,93.07311285,95.49646581,95.5669678,96.84939641
5680,93.07314075,95.49649103,95.56698473,96.84941707
5681,93.07317498,95.49652922,95.56700786,96.84943306
5682,93.07330608,95.49666972,95.56703606,96.84948971
5683,93.07333188,95.49669638,95.56706596,96.8495197
5684,93.07337874,95.4967324,95.56708853,96.84955236
5685,93.07348404,95.4968729,95.56723915,96.84957701
