packet_size,%count,%count
4466,94.42351043,94.91198117
4467,94.42356836,94.91204515
4468,94.42365038,94.91219324
4469,94.4237078,94.91225821
4470,94.42379598,94.91236309
4471,94.42384776,94.91243895
4472,94.42398823,94.91254515
4473,94.42404103,94.9126309
4474,94.42427583,94.91274237
4475,94.42433735,94.91287991
4476,94.42451832,94.91300589
4477,94.42457882,94.91306394
4478,94.42465982,94.91345477
4479,94.42473415,94.91355602
4480,94.42482848,94.91371532
4481,94.42489103,94.91379381
4482,94.4250315,94.91392178
4483,94.42512019,94.91398873
4484,94.42519555,94.91407613
4485,94.42534166,94.91419156
4486,94.42545547,94.91432975
4487,94.42556723,94.91440924
4488,94.42562823,94.91462757
4489,94.42569437,94.91470145
4490,94.42584253,94.91482876
4491,94.42596044,94.91494518
4492,94.42607476,94.91533271
4493,94.42613782,94.91542934
4494,94.42621882,94.91551345
4495,94.42632494,94.91556094
4496,94.4264972,94.91577927
4497,94.42660588,94.9158924
4498,94.42672277,94.91602366
4499,94.42707804,94.91610777
4500,94.4271452,94.91629906
4501,94.42720467,94.91638942
4502,94.42728157,94.91651178
4503,94.42735283,94.9165761
4504,94.42744921,94.91675387
4505,94.42753944,94.91691119
4506,94.42769529,94.91707378
4507,94.42776809,94.91717338
4508,94.42787882,94.91726507
4509,94.42796905,94.91742074
4510,94.42808491,94.91752529
4511,94.42820846,94.91760181
4512,94.42829562,94.91777694
4513,94.42838174,94.91795834
4514,94.42853759,94.91811631
4515,94.42866166,94.91819712
4516,94.42877342,94.91832344
4517,94.42884211,94.91840226
4518,94.42890978,94.91850483
4519,94.42896567,94.91858135
4520,94.42901129,94.9186892
4521,94.42909281,94.91881123
4522,94.42926711,94.9189448
4523,94.42933273,94.91901109
4524,94.42946397,94.91916116
4525,94.42956292,94.91932639
4526,94.42966545,94.91954637
4527,94.42974953,94.91960508
4528,94.42984744,94.91971491
4529,94.42993203,94.91977098
4530,94.43010377,94.91989499
4531,94.43018016,94.91997018
4532,94.43024835,94.92009617
4533,94.43034626,94.92017763
4534,94.43065796,94.9202868
4535,94.43075383,94.92033792
4536,94.43083586,94.92042664
4537,94.43089891,94.92051602
4538,94.43105835,94.92069214
4539,94.43115883,94.92076997
4540,94.43239076,94.92089695
4541,94.43246715,94.9209738
4542,94.43256507,94.92109055
4543,94.43264197,94.92115156
4544,94.43280243,94.92125249
4545,94.43292649,94.92145004
4546,94.43305568,94.92159252
4547,94.43324588,94.92166607
4548,94.43332842,94.92187187
4549,94.43340071,94.92210076
4550,94.43348991,94.92230953
4551,94.43358373,94.9223966
4552,94.43367549,94.92252259
4553,94.43374624,94.92261527
4554,94.43389235,94.92286295
4555,94.4339513,94.92294903
4556,94.43401487,94.92308162
4557,94.4340887,94.92320398
4558,94.43416047,94.92334943
4559,94.43435579,94.92342825
4560,94.43444705,94.92432171
4561,94.43449575,94.92588897
4562,94.43464596,94.92685894
4563,94.43471466,94.92698856
4564,94.43477772,94.92709311
4565,94.43484744,94.92719601
4566,94.43496535,94.9275842
4567,94.43505968,94.92785959
4568,94.43518477,94.92816598
4569,94.43528628,94.92836486
4570,94.43545084,94.92864751
4571,94.43553133,94.92875371
4572,94.43561951,94.92889355
4573,94.43568564,94.92898062
4574,94.43586251,94.92918939
4575,94.43592505,94.92951656
4576,94.43597478,94.92973358
4577,94.43603169,94.92985824
4578,94.43620651,94.93060032
4579,94.43628597,94.93068739
4580,94.43635723,94.93198091
4581,94.43640593,94.93450858
4582,94.43657152,94.93588752
4583,94.43671353,94.93602967
4584,94.43679966,94.93616654
4585,94.43685912,94.93626515
4586,94.43714006,94.93651779
4587,94.43721235,94.93679417
4588,94.43730411,94.93693665
4589,94.43735948,94.93703328
4590,94.43743382,94.93721864
4591,94.43750508,94.93735518
4592,94.43826946,94.93752404
4593,94.43833713,94.93764343
4594,94.43852169,94.9378898
4595,94.43857603,94.9386078
4596,94.43882467,94.93872587
4597,94.43897796,94.93881723
4598,94.43903179,94.93905733
4599,94.43925736,94.93914902
4600,94.43933067,94.9392628
4601,94.43939936,94.93933668
4602,94.43959315,94.93946696
4603,94.43966236,94.93956491
4604,94.43975208,94.93971893
4605,94.4398018,94.93981194
4606,94.43988793,94.93994386
4607,94.44000482,94.94001642
4608,94.44009197,94.94017968
4609,94.44015195,94.94030039
4610,94.4402873,94.94051708
4611,94.44035599,94.94063976
4612,94.44046365,94.94076081
4613,94.44056926,94.94089702
4614,94.44064821,94.94115229
4615,94.44072921,94.94130631
4616,94.44080457,94.94143395
4617,94.44087173,94.94153091
4618,94.4409999,94.94167537
4619,94.44106911,94.94182181
4620,94.44115882,94.94193229
4621,94.44122137,94.94199826
4622,94.44131211,94.94211468
4623,94.44139413,94.94220538
4624,94.44145309,94.94238809
4625,94.44151102,94.94248671
4626,94.44173454,94.94272681
4627,94.44178529,94.94281751
4628,94.4418827,94.94292503
4629,94.4419314,94.94298142
4630,94.44202112,94.9431305
4631,94.44210263,94.94324857
4632,94.44392002,94.9435233
4633,94.44402204,94.94361994
4634,94.44419686,94.94376637
4635,94.44430195,94.94384355
4636,94.44440141,94.94397712
4637,94.44447369,94.9440632
4638,94.4445347,94.94419678
4639,94.44460852,94.94426505
4640,94.44468594,94.94439565
4641,94.44475258,94.94446392
4642,94.44489305,94.94461069
4643,94.4449802,94.9448
4644,94.44506274,94.94489696
4645,94.44513605,94.9450777
4646,94.44539085,94.94526371
4647,94.44548569,94.94535738
4648,94.44556874,94.94549953
4649,94.4456318,94.94557176
4650,94.44578098,94.94570005
4651,94.4458425,94.94577228
4652,94.44596605,94.94586925
4653,94.44605577,94.94593257
4654,94.44614292,94.9460668
4655,94.44622239,94.94612155
4656,94.44634594,94.94625348
4657,94.44640951,94.94632768
4658,94.44662124,94.94647511
4659,94.44674171,94.94653942
4660,94.44680938,94.94666475
4661,94.44696575,94.94679964
4662,94.44776806,94.94692101
4663,94.44783932,94.94699324
4664,94.44790392,94.94711395
4665,94.45009657,94.94804204
4666,94.4502596,94.94821255
4667,94.45037649,94.94830688
4668,94.45045697,94.9483989
4669,94.45052772,94.94849124
4670,94.45110857,94.94861064
4671,94.45122904,94.94866703
4672,94.45129569,94.94878313
4673,94.45136746,94.94884744
4674,94.45152229,94.95176594
4675,94.45166327,94.9518385
4676,94.45174427,94.95197075
4677,94.45179502,94.95205485
4678,94.45190883,94.95225175
4679,94.45197702,94.95233519
4680,94.45203802,94.9524869
4681,94.45212159,94.95258618
4682,94.45223591,94.95276658
4683,94.45231948,94.95282529
4684,94.45241329,94.95301955
4685,94.45249993,94.95309508
4686,94.45260503,94.95321084
4687,94.45271935,94.95329593
4688,94.45278702,94.95343841
4689,94.45285316,94.95354428
4690,94.4530008,94.95373194
4691,94.45306796,94.95394269
4692,94.45316537,94.95426558
4693,94.45324534,94.95443642
4694,94.45348937,94.95464486
4695,94.45357447,94.95471544
4696,94.45364778,94.9548622
4697,94.45375339,94.95494696
4698,94.4539318,94.95583218
4699,94.45398717,94.95590803
4700,94.45407432,94.95602743
4701,94.45411379,94.95612142
4702,94.45460903,94.95624246
4703,94.45470746,94.95630315
4704,94.45481512,94.95640902
4705,94.45490688,94.95649708
4706,94.45506171,94.95673751
4707,94.45514066,94.95692649
4708,94.45519192,94.95706831
4709,94.4552437,94.95716132
4710,94.45557437,94.95733315
4711,94.45568305,94.95741527
4712,94.45578046,94.95755181
4713,94.4558671,94.95768407
4714,94.45600039,94.95798419
4715,94.45608088,94.95804851
4716,94.45615675,94.95823485
4717,94.45622391,94.95829685
4718,94.45629773,94.95845879
4719,94.45641924,94.9586105
4720,94.45653305,94.9587299
4721,94.45661302,94.95880542
4722,94.45674785,94.95894856
4723,94.45682321,94.9590264
4724,94.45689755,94.95911808
4725,94.45694779,94.95920647
4726,94.45702315,94.9593074
4727,94.45709697,94.95939018
4728,94.4571667,94.95952045
4729,94.45723898,94.95962138
4730,94.45746045,94.95977507
4731,94.45751018,94.95990501
4732,94.45763014,94.96005409
4733,94.45769628,94.96016293
4734,94.45778599,94.96029683
4735,94.45785059,94.96035455
4736,94.45791928,94.96050428
4737,94.45798644,94.96063258
4738,94.45824021,94.9608209
4739,94.45829968,94.96107353
4740,94.45836889,94.96121469
4741,94.45844681,94.96129879
4742,94.45859138,94.96143731
4743,94.45870263,94.96151647
4744,94.45876364,94.96167082
4745,94.45886258,94.96178658
4746,94.4590374,94.96195545
4747,94.45911122,94.96205109
4748,94.45921068,94.96218895
4749,94.45927784,94.96229614
4750,94.45936807,94.96244852
4751,94.45946701,94.96255274
4752,94.45961363,94.96271599
4753,94.4616407,94.96282945
4754,94.46176374,94.96298017
4755,94.461835,94.96304547
4756,94.46191856,94.96313584
4757,94.46198777,94.96320774
4758,94.46233689,94.96337528
4759,94.46239944,94.96345411
4760,94.46255683,94.96355833
4761,94.46318125,94.96364309
4762,94.46333659,94.96381723
4763,94.46350423,94.96388055
4764,94.46361957,94.96400621
4765,94.46367084,94.96410351
4766,94.46376312,94.96422653
4767,94.46384002,94.96432217
4768,94.46395998,94.96446498
4769,94.46404406,94.96467573
4770,94.46423682,94.96490792
4771,94.46432141,94.96500884
4772,94.46440138,94.96512988
4773,94.46447418,94.96520277
4774,94.46456646,94.96532282
4775,94.46465464,94.9653713
4776,94.46478691,94.96547387
4777,94.4648474,94.96570606
4778,94.46500274,94.96583963
4779,94.46511347,94.96594022
4780,94.46639923,94.96691449
4781,94.4665033,94.96719581
4782,94.46658225,94.96783829
4783,94.46668683,94.96831486
4784,94.46674374,94.96846196
4785,94.4668314,94.96853683
4786,94.46698879,94.96876011
4787,94.46856779,94.96939071
4788,94.46865648,94.97055362
4789,94.46871697,94.97062684
4790,94.46882258,94.97075777
4791,94.46890974,94.97101272
4792,94.46897587,94.97110671
4793,94.46908814,94.97119147
4794,94.46926296,94.97133197
4795,94.46933678,94.97149589
4796,94.46942496,94.97159648
4797,94.46949571,94.97168223
4798,94.46957517,94.97181251
4799,94.46965515,94.97189694
4800,94.46992942,94.97203678
4801,94.47000427,94.97225083
4802,94.47019959,94.97262022
4803,94.4702565,94.97277589
4804,94.47033955,94.97291573
4805,94.47041901,94.97305557
4806,94.47050822,94.97319606
4807,94.47058153,94.9732584
4808,94.47066201,94.97337944
4809,94.47074917,94.97344507
4810,94.47101831,94.97356117
4811,94.47113469,94.97364494
4812,94.47118852,94.97374982
4813,94.47124286,94.97380622
4814,94.47137718,94.97391835
4815,94.4714346,94.97398464
4816,94.47153662,94.97416571
4817,94.47159814,94.97422244
4818,94.47177142,94.9743758
4819,94.47188676,94.97454697
4820,94.47202313,94.97464921
4821,94.47212003,94.97473068
4822,94.47219077,94.97484512
4823,94.47229484,94.97494901
4824,94.47238456,94.97509182
4825,94.47246146,94.97516405
4826,94.47267421,94.97528113
4827,94.47273625,94.97535468
4828,94.47279315,94.9754866
4829,94.47288235,94.97559511
4830,94.47296541,94.97572604
4831,94.47306486,94.97581147
4832,94.47315355,94.97598594
4833,94.47328479,94.97605553
4834,94.47346935,94.9762455
4835,94.47355087,94.97631773
4836,94.47360982,94.97644503
4837,94.47366109,94.97650176
4838,94.47378003,94.97664061
4839,94.47384616,94.97671119
4840,94.47392716,94.97680519
4841,94.47399586,94.97730254
4842,94.47414094,94.97751032
4843,94.47422399,94.97759277
4844,94.47430961,94.97768644
4845,94.47437933,94.97775438
4846,94.47444495,94.97786883
4847,94.47453723,94.97793743
4848,94.47461003,94.97808122
4849,94.47469718,94.97815543
4850,94.4748438,94.97828604
4851,94.47490532,94.97833683
4852,94.47496479,94.97844962
4853,94.47502579,94.97853504
4854,94.47516011,94.97919895
4855,94.47523188,94.9792537
4856,94.47529033,94.97934869
4857,94.4753944,94.97940179
4858,94.47559177,94.97953899
4859,94.47568457,94.97960495
4860,94.4759532,94.98003766
4861,94.47602241,94.98011187
4862,94.47610085,94.98020026
4863,94.47618236,94.98025831
4864,94.47627515,94.98038232
4865,94.47635308,94.98043476
4866,94.47662428,94.98107558
4867,94.47668733,94.98112736
4868,94.47674629,94.98122432
4869,94.47680883,94.98130381
4870,94.47694264,94.98143046
4871,94.47701697,94.98148817
4872,94.47712156,94.98158547
4873,94.4772041,94.98169266
4874,94.47735892,94.98184503
4875,94.47745633,94.98191792
4876,94.47752502,94.98202609
4877,94.47763576,94.98209436
4878,94.4778521,94.98223651
4879,94.47793105,94.98234436
4880,94.47800795,94.98249476
4881,94.47809356,94.98261777
4882,94.47824172,94.98274904
4883,94.478354,94.98285623
4884,94.47841962,94.98300365
4885,94.4785078,94.98321374
4886,94.47861546,94.98333808
4887,94.47868569,94.9834334
4888,94.48006783,94.983939
4889,94.48015037,94.98399045
4890,94.4802934,94.98412567
4891,94.48036209,94.98422395
4892,94.48046001,94.98435225
4893,94.48052205,94.98442217
4894,94.4806215,94.98453398
4895,94.48095986,94.98465568
4896,94.48101933,94.98478232
4897,94.48109674,94.9848407
4898,94.48284646,94.98499142
4899,94.48292028,94.9850996
4900,94.48301205,94.98521833
4901,94.48308843,94.98529683
4902,94.48316841,94.98542974
4903,94.48324992,94.98549867
4904,94.48331554,94.9856052
4905,94.48336783,94.98567908
4906,94.48353137,94.98584135
4907,94.48375335,94.98590269
4908,94.48385435,94.98599801
4909,94.48393381,94.98605803
4910,94.48402404,94.98616126
4911,94.48410504,94.986248
4912,94.48418245,94.986404
4913,94.48425012,94.98646304
4914,94.48453824,94.98658573
4915,94.48458797,94.98666983
4916,94.48464898,94.98676185
4917,94.48471152,94.98682352
4918,94.48945313,95.01096272
4919,94.48959924,95.01108673
4920,94.48965358,95.01117578
4921,94.48974022,95.01123646
4922,94.48987967,95.0114172
4923,94.48994426,95.01156363
4924,94.4900104,95.01165631
4925,94.4900673,95.01173777
4926,94.49017035,95.01187333
4927,94.49022623,95.01192906
4928,94.49046718,95.01223381
4929,94.49051691,95.01235584
4930,94.49071377,95.01252833
4931,94.49080143,95.01260386
4932,94.49086603,95.01269983
4933,94.49091524,95.01278756
4934,94.4915207,95.01374434
4935,94.49157197,95.01384659
4936,94.4916381,95.01398412
4937,94.49174114,95.01405766
4938,94.49292437,95.01427237
4939,94.49297666,95.01433273
4940,94.49309714,95.01463549
4941,94.49316276,95.01469354
4942,94.49347445,95.01481623
4943,94.49353187,95.01488813
4944,94.49358058,95.01500686
4945,94.49364312,95.01513351
4946,94.49388612,95.01529347
4947,94.49399122,95.01536569
4948,94.4940794,95.01548937
4949,94.49415681,95.01557908
4950,94.49424447,95.0157242
4951,94.49433368,95.01579478
4952,94.49440852,95.01587492
4953,94.4944967,95.015961
4954,94.49980942,95.03026029
4955,94.49986684,95.03035593
4956,94.49993143,95.03047532
4957,94.49998885,95.03055646
4958,94.50122693,95.03072862
4959,94.50129665,95.0307893
4960,94.5018652,95.0309928
4961,94.50195953,95.03105447
4962,94.50211845,95.03119563
4963,94.50216767,95.03126423
4964,94.50225995,95.03134471
4965,94.50242246,95.03144629
4966,94.50263214,95.03154919
4967,94.50279414,95.03167683
4968,94.5029018,95.03182326
4969,94.50299613,95.03189219
4970,94.50313147,95.03199773
4971,94.50323964,95.03205479
4972,94.50329193,95.03213592
4973,94.50341344,95.03220189
4974,94.50450387,95.03233282
4975,94.50461768,95.03240373
4976,94.50467048,95.03252906
4977,94.50474738,95.03259799
4978,94.5212751,95.04080138
4979,94.52133867,95.0408835
4980,94.52145504,95.04103983
4981,94.52153143,95.04113844
4982,94.52181083,95.04124299
4983,94.52186261,95.04130401
4984,94.52191131,95.04163646
4985,94.52198821,95.04173573
4986,94.52210971,95.04197517
4987,94.52216149,95.04205928
4988,94.52221993,95.04214239
4989,94.52232349,95.04245043
4990,94.52241628,95.04255432
4991,94.52250907,95.042647
4992,94.52255983,95.0427875
4993,94.52264134,95.04284521
4994,94.52277156,95.04294614
4995,94.52284999,95.04301078
4996,94.52293151,95.0430873
4997,94.52299713,95.04315161
4998,94.52312376,95.04328122
4999,94.52319758,95.04333993
5000,94.52327602,95.04345042
5001,94.52337188,95.04355596
5002,94.52347903,95.04369382
5003,94.52352056,95.04374395
5004,94.52358925,95.04391314
5005,94.52380355,95.04400054
5006,94.52391633,95.04412257
5007,94.52397324,95.04419183
5008,94.52404962,95.04428715
5009,94.52423059,95.04440852
5010,94.5244331,95.04453286
5011,94.52684671,95.04460641
5012,94.52690413,95.04470799
5013,94.52694565,95.04481748
5014,94.52714354,95.04737121
5015,94.52720609,95.04747774
5016,94.52726555,95.04756976
5017,94.52734297,95.04762912
5018,94.53368562,95.06578423
5019,94.53376406,95.06583964
5020,94.53386762,95.06591846
5021,94.53393016,95.06599696
5022,94.53402962,95.06613943
5023,94.53409062,95.06620375
5024,94.53413574,95.06630335
5025,94.534207,95.06639932
5026,94.53436746,95.06651047
5027,94.5344177,95.06657478
5028,94.53454536,95.06667867
5029,94.53459919,95.0667265
5030,94.53466686,95.06681489
5031,94.53480323,95.06688547
5032,94.53486423,95.06697089
5033,94.53491806,95.06704345
5034,94.53510877,95.0671226
5035,94.53517439,95.06717372
5036,94.53524155,95.06726343
5037,94.53530256,95.0673505
5038,94.53721633,95.07233625
5039,94.53728092,95.07238836
5040,94.53748496,95.07248137
5041,94.53754084,95.07254535
5042,94.53797507,95.07269443
5043,94.53804479,95.07274126
5044,94.53809605,95.07282173
5045,94.5381504,95.07289132
5046,94.53823704,95.07300214
5047,94.53831394,95.07305293
5048,94.5386082,95.07329534
5049,94.53867741,95.07335042
5050,94.53881019,95.073452
5051,94.53888402,95.07351763
5052,94.53895015,95.07361262
5053,94.53899834,95.07367166
5054,94.56061012,95.08128897
5055,94.56068959,95.08134108
5056,94.56081827,95.0816013
5057,94.56086799,95.08170651
5058,94.56099257,95.08207095
5059,94.56105358,95.08218342
5060,94.56113458,95.08227049
5061,94.561192,95.0823193
5062,94.56125352,95.08239779
5063,94.56132478,95.08245221
5064,94.56137861,95.08256138
5065,94.56144935,95.0827309
5066,94.56158111,95.08287008
5067,94.56162007,95.08310821
5068,94.56183641,95.08327641
5069,94.56190255,95.08335293
5070,94.56197586,95.08348485
5071,94.56204558,95.08355708
5072,94.56212248,95.08363558
5073,94.56220861,95.08368867
5074,94.56361381,95.08716158
5075,94.56368405,95.0872259
5076,94.56375172,95.08730472
5077,94.56381119,95.08735551
5078,94.56389629,95.08746468
5079,94.56397011,95.08750986
5080,94.56407059,95.08759298
5081,94.56414698,95.0876408
5082,94.56440485,95.0877658
5083,94.56445407,95.08783539
5084,94.56462683,95.08790828
5085,94.56472116,95.0879937
5086,94.56493802,95.08814376
5087,94.56501287,95.08819521
5088,94.56509079,95.08828657
5089,94.56516564,95.08834725
5090,94.56528868,95.08845609
5091,94.56536712,95.08853591
5092,94.56551271,95.08869191
5093,94.56558038,95.08874962
5094,94.57033738,95.09001973
5095,94.57040402,95.09008668
5096,94.57046554,95.09016319
5097,94.57052655,95.09024037
5098,94.57065984,95.09041715
5099,94.57072341,95.09047355
5100,94.57079006,95.09059788
5101,94.57086491,95.09063878
5102,94.57091925,95.09104016
5103,94.57103152,95.09114108
5104,94.57133092,95.09122156
5105,94.57141345,95.09127235
5106,94.57153085,95.09159128
5107,94.57160519,95.09164273
5108,94.57170977,95.09174332
5109,94.57176668,95.09180235
5110,94.57185229,95.09189107
5111,94.57192304,95.09197287
5112,94.57199533,95.09204872
5113,94.57209427,95.09209556
5114,94.57226909,95.09223705
5115,94.57236649,95.09230664
5116,94.57248799,95.09247847
5117,94.57256592,95.09253322
5118,94.57264794,95.09263381
5119,94.5727069,95.09267339
5120,94.57278226,95.09277233
5121,94.5728607,95.09282147
5122,94.57300937,95.09291942
5123,94.57310934,95.09296659
5124,94.57319957,95.09303486
5125,94.57326827,95.09308367
5126,94.57358099,95.0932367
5127,94.57364558,95.09330135
5128,94.57375273,95.09343129
5129,94.57381169,95.09349692
5130,94.57405623,95.09361631
5131,94.57421156,95.09367403
5132,94.57436844,95.0937766
5133,94.57442329,95.09416842
5134,94.57454018,95.09427066
5135,94.57460785,95.09433167
5136,94.57468424,95.09445964
5137,94.57476831,95.09452362
5138,94.58040709,95.0946351
5139,94.58047732,95.09474163
5140,94.58057729,95.09489334
5141,94.58062651,95.09501273
5142,94.58072545,95.09510739
5143,94.58077261,95.09516016
5144,94.58082849,95.09527625
5145,94.5809018,95.09538641
5146,94.581031,95.09552163
5147,94.58108534,95.0955744
5148,94.5811484,95.09566114
5149,94.58123093,95.09571193
5150,94.58128681,95.09581978
5151,94.58137038,95.0958775
5152,94.58142575,95.09594016
5153,94.5815211,95.09599788
5154,94.58171027,95.0961176
5155,94.58181332,95.09618224
5156,94.58188663,95.09726139
5157,94.58193995,95.09734186
5158,94.5819907,95.09751303
5159,94.58207529,95.09759252
5160,94.58213527,95.0976631
5161,94.58220448,95.09773433
5162,94.58232034,95.09956479
5163,94.58360046,95.10057665
5164,94.58370299,95.10081675
5165,94.58380809,95.10086754
5166,94.58389524,95.10104201
5167,94.58396547,95.10108488
5168,94.58404237,95.10118251
5169,94.58409518,95.10124088
5170,94.58423155,95.1013639
5171,94.58428537,95.10144438
5172,94.58435561,95.10155981
5173,94.58440841,95.10160928
5174,94.58837488,95.10179827
5175,94.58843794,95.10186852
5176,94.58853791,95.10195031
5177,94.58861429,95.10201
5178,94.58873733,95.10214028
5179,94.58904596,95.10239094
5180,94.58911414,95.10250175
5181,94.589149,95.10257035
5182,94.58921411,95.10264159
5183,94.58926691,95.10270492
5184,94.58932536,95.10278341
5185,94.58936739,95.10285366
5186,94.58954631,95.10385497
5187,94.5895904,95.10390411
5188,94.58964833,95.10400107
5189,94.58970524,95.1040578
5190,94.59055626,95.10421083
5191,94.59062085,95.10425107
5192,94.59069365,95.10681106
5193,94.5907644,95.10687636
5194,94.59092281,95.10703929
5195,94.59101304,95.10712108
5196,94.59109148,95.10841493
5197,94.59116581,95.10846506
5198,94.59133397,95.10870517
5199,94.61924791,95.10898155
5200,94.61930943,95.10905378
5201,94.6194986,95.10912106
5202,94.6196483,95.11030211
5203,94.62331075,95.11048944
5204,94.62338765,95.11057157
5205,94.62343072,95.11063126
5206,94.62745101,95.11090303
5207,94.62752894,95.11094788
5208,94.62759712,95.11104485
5209,94.62767505,95.11110916
5210,94.6278309,95.11129352
5211,94.62791395,95.11136212
5212,94.62797393,95.11143567
5213,94.62804519,95.11148382
5214,94.63300468,95.11160355
5215,94.63317181,95.11174668
5216,94.63326204,95.11191654
5217,94.63334099,95.11200163
5218,94.6336168,95.1162397
5219,94.63367114,95.11651971
5220,94.63381469,95.11659721
5221,94.63386749,95.11666449
5222,94.63978208,95.1170761
5223,94.64011069,95.117366
5224,94.64017836,95.11747121
5225,94.6402527,95.11753421
5226,94.6404024,95.11778948
5227,94.64044905,95.11784555
5228,94.64050032,95.11793625
5229,94.6405685,95.11799891
5230,94.64082791,95.11814864
5231,94.64090942,95.11823374
5232,94.64101093,95.11845438
5233,94.64105348,95.11851045
5234,94.6411878,95.11876242
5235,94.64128623,95.11884059
5236,94.64134057,95.11896559
5237,94.64142054,95.11902099
5238,94.64730283,95.11999592
5239,94.64756685,95.12008628
5240,94.6476135,95.12018885
5241,94.64769963,95.12023536
5242,94.64782523,95.12032836
5243,94.64788111,95.12079571
5244,94.64794314,95.12089795
5245,94.64799595,95.1209494
5246,94.64809899,95.12108495
5247,94.64816667,95.12113607
5248,94.64837327,95.12127525
5249,94.64843171,95.12133297
5250,94.64855834,95.12142499
5251,94.64861217,95.12147083
5252,94.64868753,95.12313703
5253,94.64890439,95.12324389
5254,94.65315846,95.12490581
5255,94.65329841,95.12497144
5256,94.65336301,95.12507599
5257,94.65343119,95.12515053
5258,94.65363318,95.12524782
5259,94.65752377,95.12539624
5260,94.65758171,95.12548331
5261,94.65762938,95.12553509
5262,94.65770116,95.12562876
5263,94.65778472,95.12567031
5264,94.65789187,95.12577123
5265,94.65794826,95.12585237
5266,94.65805079,95.12611556
5267,94.65811898,95.12616602
5268,94.65819024,95.12625012
5269,94.65823484,95.12632993
5270,94.6583102,95.12640315
5271,94.65838043,95.12646615
5272,94.65867573,95.12686555
5273,94.65874032,95.12691073
5274,94.6588772,95.12830089
5275,94.65897974,95.12837113
5276,94.65904741,95.12847997
5277,94.65909816,95.12855517
5278,94.65915712,95.128665
5279,94.65920531,95.12874283
5280,94.65926785,95.12883122
5281,94.65932578,95.1288985
5282,94.65947035,95.12900437
5283,94.65952726,95.12909936
5284,94.65962877,95.12919962
5285,94.65968106,95.12925206
5286,94.65978923,95.12934639
5287,94.65991227,95.1294008
5288,94.66000506,95.12956538
5289,94.66006914,95.12962475
5290,94.66024704,95.13008615
5291,94.66031932,95.13015541
5292,94.66038494,95.13023754
5293,94.66051157,95.13030317
5294,94.66061615,95.13042751
5295,94.66078431,95.13049644
5296,94.66083814,95.13056339
5297,94.66089299,95.13063595
5298,94.66166814,95.13073984
5299,94.66172248,95.13080316
5300,94.66273191,95.13127875
5301,94.66278625,95.13134438
5302,94.66285033,95.13146608
5303,94.6629098,95.13154359
5304,94.66298465,95.13164088
5305,94.66304053,95.13169101
5306,94.6631769,95.13182788
5307,94.66332711,95.1318823
5308,94.66339068,95.1320261
5309,94.66343477,95.13209008
5310,94.66380747,95.13221607
5311,94.66391513,95.13228038
5312,94.66395666,95.1323691
5313,94.66401459,95.13242187
5314,94.66413968,95.13253434
5315,94.66421043,95.13261085
5316,94.66430424,95.13271277
5317,94.66435551,95.13275795
5318,94.66442677,95.13283216
5319,94.66566126,95.13298981
5320,94.66581096,95.13309139
5321,94.6658653,95.13313756
5322,94.66602525,95.13469328
5323,94.66610266,95.13476848
5324,94.66616572,95.13486742
5325,94.66625697,95.13494394
5326,94.66689268,95.13508576
5327,94.66694702,95.13513886
5328,94.66699572,95.13523285
5329,94.66767295,95.13528661
5330,94.66848911,95.13572064
5331,94.66857267,95.13577638
5332,94.66864137,95.13588093
5333,94.66871211,95.13593601
5334,94.66878953,95.13601549
5335,94.66944214,95.13607948
5336,94.66949956,95.13615236
5337,94.66956723,95.13620415
5338,94.66968617,95.1363087
5339,94.66978563,95.13636872
5340,94.66983228,95.1364614
5341,94.66990046,95.1367734
5342,94.66998095,95.13691357
5343,94.67004196,95.13697359
5344,94.67009271,95.13720644
5345,94.67019781,95.13730835
5346,94.6704567,95.13743401
5347,94.67054642,95.13748711
5348,94.67066587,95.1378255
5349,94.67071303,95.13787596
5350,94.67082582,95.1379871
5351,94.67090528,95.13804383
5352,94.67095962,95.13813519
5353,94.67102114,95.13822226
5354,94.67127799,95.13833571
5355,94.67160814,95.13853756
5356,94.67164454,95.13863155
5357,94.67187421,95.13883571
5358,94.6719224,95.13890266
5359,94.67198392,95.13895312
5360,94.67202545,95.13903953
5361,94.67209107,95.13912297
5362,94.67269345,95.13926809
5363,94.67305898,95.13932778
5364,94.67319586,95.13944058
5365,94.67324251,95.13953029
5366,94.6734527,95.13964111
5367,94.67351063,95.13972719
5368,94.67361368,95.13979348
5369,94.67365725,95.13987593
5370,94.67385924,95.14004282
5371,94.67395152,95.14011999
5372,94.67410173,95.14022553
5373,94.67418119,95.14027863
5374,94.67619852,95.14168066
5375,94.67626927,95.14174827
5376,94.67632104,95.14185414
5377,94.67639487,95.14193593
5378,94.67780366,95.14255103
5379,94.67789184,95.14259588
5380,94.67798156,95.14270901
5381,94.67805282,95.14276738
5382,94.68561356,95.1428782
5383,94.68568533,95.14291712
5384,94.68580735,95.14313743
5385,94.68586169,95.14322813
5386,94.68603343,95.14333928
5387,94.68608316,95.14340227
5388,94.68614775,95.14351309
5389,94.68622927,95.14365556
5390,94.68631129,95.14374989
5391,94.68667426,95.14383399
5392,94.68672911,95.14391644
5393,94.6870526,95.14405563
5394,94.69609904,95.14426736
5395,94.69616568,95.14433399
5396,94.69624463,95.14440852
5397,94.69632922,95.14450582
5398,94.69638818,95.14461334
